"Name Of Area","Latitide","Longitude","Climb Name","Climb Grade","Tide Season","Tide Height","Hours to be inaccesible","Lead","Date...11","2nd","Date...13"
"La Bette Bay",49.423191,-2.566807,"Monkey Buisness","VS 4b","All","High",2,NA,NA,NA,NA
"La Bette Bay",49.423191,-2.566807,"Death Duty","E1 5a","All","High",2,NA,NA,NA,NA
"La Bette Bay",49.423191,-2.566807,"Good as Gold","E4 6a","All","High",2,NA,NA,NA,NA
"La Bette Bay",49.423191,-2.566807,"The Subsidiser","E1 5b","All","High",2,NA,NA,NA,NA
"La Bette Bay",49.423191,-2.566807,"The Reciever","E2 5b","All","High",2,NA,NA,NA,NA
"La Bette Bay",49.423191,-2.566807,"The Reciever Variation Start","E1 5b","All","High",2,NA,NA,NA,NA
"La Bette Bay",49.423191,-2.566807,"The Liquidator","HVS 5b","All","High",2,NA,NA,NA,NA
"La Bette Bay",49.423191,-2.566807,"The Embezeller","E1 5b","All","High",2,NA,NA,NA,NA
"Dog Buttress",49.420948,-2.566839,"The Nurd","VD","Neap","High",0,NA,NA,NA,NA
"Dog Buttress",49.420948,-2.566839,"Colombier","VD","Neap","High",0,NA,NA,NA,NA
"Dog Buttress",49.420948,-2.566839,"Doghouse Blues","S","Neap","High",0,NA,NA,NA,NA
"Dog Buttress",49.420948,-2.566839,"The Jehad","E3 6a/6b","Neap","High",0,NA,NA,NA,NA
"Dog Buttress",49.420948,-2.566839,"Seven Up","E1 5b","Neap","High",0,NA,NA,NA,NA
"Dog Buttress",49.420948,-2.566839,"Raven Mad","E1 5a/5b","Neap","High",0,NA,NA,NA,NA
"Dog Buttress",49.420948,-2.566839,"Between Festivities","HVS 5a","Neap","High",0,NA,NA,NA,NA
"Dog Buttress",49.420948,-2.566839,"Slack Jack","S","Neap","High",0,NA,NA,NA,NA
"Dog Buttress",49.420948,-2.566839,"Girouette","S","Neap","High",0,NA,NA,NA,NA
"Dog Buttress",49.420948,-2.566839,"Challanger","S","Neap","High",0,NA,NA,NA,NA
"Dog Buttress",49.420948,-2.566839,"Les Gouttes D'Eaux","HS 4b","Neap","High",0,NA,NA,NA,NA
"Dog Buttress",49.420948,-2.566839,"Shop Soiled","S","Neap","High",0,NA,NA,NA,NA
"Dog Buttress",49.420948,-2.566839,"Shawstalker","S","Neap","High",0,NA,NA,NA,NA
"Dog Buttress",49.420948,-2.566839,"Return of the Clown","S","Neap","High",0,NA,NA,NA,NA
"Telephone Buttress",49.420691,-2.565296,"Ivy","S","All","All",0,NA,NA,NA,NA
"Telephone Buttress",49.420691,-2.565296,"Ranger","HS 4b","All","All",0,NA,NA,NA,NA
"Telephone Buttress",49.420691,-2.565296,"It's Only a Matter of Time","S","All","All",0,NA,NA,NA,NA
"Telephone Buttress",49.420691,-2.565296,"Flakey","HS 4c","All","All",0,NA,NA,NA,NA
"Telephone Buttress",49.420691,-2.565296,"Devestation","D","All","All",0,NA,NA,NA,NA
"Fair Deal for Dwarves",49.419489,-2.563971,"Slipshod","S","All","All",0,NA,NA,NA,NA
"Fair Deal for Dwarves",49.419489,-2.563971,"Sambucus Embulus","HVS 5a","All","All",0,NA,NA,NA,NA
"Fair Deal for Dwarves",49.419489,-2.563971,"Fair Deal For Dwarfs","S 4b","All","All",0,NA,NA,NA,NA
"Fair Deal for Dwarves",49.419489,-2.563971,"Finglerlicker","E2 5c","All","All",0,NA,NA,NA,NA
"Fair Deal for Dwarves",49.419489,-2.563971,"Freewheelin'","VS 4b","All","All",0,NA,NA,NA,NA
"Fair Deal for Dwarves",49.419489,-2.563971,"Gimli","VS 4c","All","All",0,NA,NA,NA,NA
"Fair Deal for Dwarves",49.419489,-2.563971,"Indoor Games","M","All","All",0,NA,NA,NA,NA
"Fair Deal for Dwarves",49.419489,-2.563971,"Sticky Fingers","HS 4c","All","All",0,NA,NA,NA,NA
"Fair Deal for Dwarves",49.419489,-2.563971,"Weedkiller","HVS 5a","All","All",0,NA,NA,NA,NA
"Fair Deal for Dwarves",49.419489,-2.563971,"Sword of Damocles a.k.a. Fair Deal for Anyone","E2 5c","All","All",0,NA,NA,NA,NA
"Fair Deal for Dwarves",49.419489,-2.563971,"Hoolie","S","All","All",0,NA,NA,NA,NA
"Slippery Slab",49.418587,-2.563954,"Sweeny Todd","E1 5b","All","Low",2,NA,NA,NA,NA
"Slippery Slab",49.418587,-2.563954,"No Self Control","E1 5b","All","Low",2,NA,NA,NA,NA
"Slippery Slab",49.418587,-2.563954,"Sliper Dick Makes A One Arm Crank","VS 5a","All","Low",2,NA,NA,NA,NA
"Slippery Slab",49.418587,-2.563954,"DIY","VD","All","Low",2,NA,NA,NA,NA
"Slippery Slab",49.418587,-2.563954,"Caravan","VD","All","Low",2,NA,NA,NA,NA
"Slippery Slab",49.418587,-2.563954,"Frozen Assets","D","All","Low",2,NA,NA,NA,NA
"Slippery Slab",49.418587,-2.563954,"Mercy Street","VD","All","Low",2,NA,NA,NA,NA
"Slippery Slab",49.418587,-2.563954,"Yellow Edge","S","All","Low",2,NA,NA,NA,NA
"Slippery Slab",49.418587,-2.563954,"Crab Crawl","S","All","Low",2,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"Miscreant Crack","HS 4c","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"The Ghost Of Ermintrude","HVS 5b","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"Pre-Puss","HS 4b","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"Intruder","VS 4c","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"Vengence","E2 5c","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"The Spurting Frankfurter","E1 5b","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"The Pink Panther","HVS 5b","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"Ice in the Sun","HVS 5a","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"Crypt Trip","E1 5a","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"Rocky Fortune","E2 5c","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"Firing Blanks","HVS 5a","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"Hydra","HS 4c","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"The Flute","D","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"Mother of Violence","E1 5b","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"The Ice Man Cometh","VD","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"Icart Arete","VD","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"Little Black Book","VD","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"Better Late Than Never","HS 4b","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"Premonition","HS 4b","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"Tornado","HVS 5b","All","High",3,NA,NA,NA,NA
"Gully Wall",49.418045,-2.563557,"Chocolate Chip","E1 5b","All","High",3,NA,NA,NA,NA
"West Wall",49.418045,-2.562932,"Closet Climber","S","All","All",0,NA,NA,NA,NA
"West Wall",49.418045,-2.562932,"Achilles Heel","E2 6a","All","All",0,NA,NA,NA,NA
"West Wall",49.418045,-2.562932,"Pretty in Pink","VS 5a","All","All",0,NA,NA,NA,NA
"West Wall",49.418045,-2.562932,"Enchantment Under the Sea","E1 5a","All","All",0,NA,NA,NA,NA
"West Wall",49.418045,-2.562932,"Yataghan Crack","HVS 5a","All","All",0,NA,NA,NA,NA
"West Wall",49.418045,-2.562932,"Ephiphany","HVS 5a","All","All",0,NA,NA,NA,NA
"West Wall",49.418045,-2.562932,"Wraith","E1 5b","All","All",0,NA,NA,NA,NA
"West Wall",49.418045,-2.562932,"Scaramouch","E2 6a","All","All",0,NA,NA,NA,NA
"West Wall",49.418045,-2.562932,"Metal Fatigue","HVS 5a","All","All",0,NA,NA,NA,NA
"West Wall",49.418045,-2.562932,"Left Hand Chimney","HS 4a","All","All",0,NA,NA,NA,NA
"West Wall",49.418045,-2.562932,"Right Hand Chimney","VD","All","All",0,NA,NA,NA,NA
"Golden Guernsey",49.417913,-2.561754,"PPP (Piss Poor Performance)","VS","All","All",0,NA,NA,NA,NA
"Golden Guernsey",49.417913,-2.561754,"Pygmy","HS","All","All",0,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"The Hare And the Tortoise","D","All","High",0,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"Breezy","S","All","High",1,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"The Naked Ape","VS","All","High",2,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"Legolamb","HVS 5a","All","High",3,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"Legolamb Direct start","HVS 5b","All","High",4,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"No Kidding","E1 5b","All","High",5,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"Billy The Kid","VS 4c","All","High",6,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"Mr Clean a.k.a. Nicky's Line","HVS 5b","All","High",7,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"Slipppery Dick","E1 5b","All","High",8,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"Whitewash","HVS 5a","All","High",9,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"Smaug","HS 4b","All","High",10,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"The Wild Web","E5 6a","All","High",11,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"Splashdown","E2 6a","All","High",12,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"Double Exposure","E1 5a","All","High",13,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"Don't Monkey With The Monkey","E2 5b","All","High",14,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"Yellow Rain","HVS 5a","All","High",15,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"Goat Buster","Hs 4b","All","High",16,NA,NA,NA,NA
"Icart Chatteau - Lower Goat Crag",49.417198,-2.563068,"Bingo","VS 4c","All","High",17,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Blowout","HS 4b","All","All",0,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Orpheous","HS 4a","All","All",1,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Overhang Direct","E2 5b","All","Low",1,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Salamacis","VS 5a","All","Low",2,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Morpheus","HVS 5a","All","Low",3,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Ambler Gambler","HS 4b","All","All",0,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Perseus","VS 4c","All","All",0,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Agent Orance","HVS 5a","All","All",0,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Auriga","E5 6a","All","All",0,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Alpheratz","E4 5c","All","All",0,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Demon Star","E4 5c","All","All",0,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Andromeda","E1 5b","All","All",0,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Trouble with Litchen","E1 5b","All","All",0,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Space Probe","S","All","All",0,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Space Probe Variation","VS 4c","All","All",0,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Don’t Fear the Creeper","HVS 5a","All","All",0,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Herbie","VD","All","All",0,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Tucker's Route","S","All","All",0,NA,NA,NA,NA
"Icart Chatteau - Upper Goat Crag",49.416816,-2.562829,"Paraquat Groove","VD","All","All",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Raptured on the Rocks","S","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Octo","S","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Whole Nut","S","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Puss","HVS 5a","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Wise Crack","D","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Fruit and Nut","HS 4b","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Kid You Not","E4 6a","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Wait for a High","E5 6a","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Bananas","HVS 4c","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Ro-Ro","S","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Merrily, Merrily","E2 5b","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Bananas Gorilla","HVS 5a","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Karabiner Falls","VD","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Yellow Spur","E1 5b","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Yellow Spur Direct","E3 6a","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Gymcrack","HVS 5a","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Up and Under","VS 4c","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Mamba Mousse","HS 4a","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Python Pudding","VD","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Rattlesnake Pie","S","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Boa Blancmange","HVS 5a","Spring","Low",0,NA,NA,NA,NA
"Kid Island",49.417066,-2.561464,"Lady Boy","M","Spring","Low",0,NA,NA,NA,NA
"Main Cliff",49.419198,-2.558432,"Strollon","M","All","High",0,NA,NA,NA,NA
"Main Cliff",49.419198,-2.558432,"Flashover","HD","All","High",0,NA,NA,NA,NA
"Main Cliff",49.419198,-2.558432,"Hydrogen","HD","All","High",0,NA,NA,NA,NA
"Main Cliff",49.419198,-2.558432,"Pauline","S","All","High",0,NA,NA,NA,NA
"Small Cliff",49.419802,-2.556807,"Transformer","VD","All","High",0,NA,NA,NA,NA
"Small Cliff",49.419802,-2.556807,"Centaurline","D","All","High",0,NA,NA,NA,NA
"White Wall",49.422469,-2.554557,"Roadkill","HVS 4c","Spring","Low",0,NA,NA,NA,NA
"White Wall",49.422469,-2.554557,"Playboy","HS 4b","Spring","Low",0,NA,NA,NA,NA
"The Rabbits Ears",49.422434,-2.554073,"Left Arete Via Pocket","E1 5a","Spring","Low",0,NA,NA,NA,NA
"The Rabbits Ears",49.422434,-2.554073,"Slab Centre on Surprising Finger Flakes","VS 4c","Spring","Low",0,NA,NA,NA,NA
"The Rabbits Ears",49.422434,-2.554073,"Parallel Cracks in the Right Hand Side of the Slab","HVS 4c","Spring","Low",0,NA,NA,NA,NA
"The Rabbits Ears",49.422434,-2.554073,"Right Arete","HVS 5a","Spring","Low",0,NA,NA,NA,NA
"Le Harve de Bon Port",49.423927,-2.550839,"Lost Horizon","VD","Spring","Low",0,NA,NA,NA,NA
"Le Harve de Bon Port",49.423927,-2.550839,"The Scarlet Pimple Nell","VD","Spring","Low",0,NA,NA,NA,NA
"Le Harve de Bon Port",49.423927,-2.550839,"Viper's Gold","VD","Spring","Low",0,NA,NA,NA,NA
"Orange Wall",49.427309,-2.547193,"Ou Est Le Papier?","HVS 5a","Neap","Low",0,NA,NA,NA,NA
"Orange Wall",49.427309,-2.547193,"The Future May Not Be Orange","E4 5c","Neap","Low",0,NA,NA,NA,NA
"Orange Wall",49.427309,-2.547193,"Orange: Don't Peel","E4 5c","Neap","Low",0,NA,NA,NA,NA
"Orange Wall",49.427309,-2.547193,"Once and Orange, Always an Orange","E1 5a","Neap","Low",0,NA,NA,NA,NA
"Orange Wall",49.427309,-2.547193,"Christmas Cracker","E1 5a","Neap","Low",0,NA,NA,NA,NA
"Orange Wall",49.427309,-2.547193,"Genesis","VS 4b","Neap","Low",0,NA,NA,NA,NA
"Orange Wall",49.427309,-2.547193,"The Corner","S 4a","Neap","Low",0,NA,NA,NA,NA
"Orange Wall",49.427309,-2.547193,"Pugilist Crack","HS 4b","Neap","Low",0,NA,NA,NA,NA
"Orange Wall",49.427309,-2.547193,"South-west Ridge","D","Neap","Low",0,NA,NA,NA,NA
"Orange Wall",49.427309,-2.547193,"First Timer","VD","Neap","Low",0,NA,NA,NA,NA
"Orange Wall",49.427309,-2.547193,"The Lost Dog","M","Neap","Low",0,NA,NA,NA,NA
"Orange Wall",49.427309,-2.547193,"Red Wellies","M","Neap","Low",0,NA,NA,NA,NA
"Cannon Rock",49.423073,-2.539807,"Bonaparte","HS 4a","All","All",0,NA,NA,NA,NA
"Cannon Rock",49.423073,-2.539807,"Cannon-fodder","HVS 4c","All","All",0,NA,NA,NA,NA
"Cannon Rock",49.423073,-2.539807,"A Load of Cannonballs","D","All","All",0,NA,NA,NA,NA
"Le Harve des Moies",49.419975,-2.539025,"Brass Monkey","S","Spring","Low",0,NA,NA,NA,NA
"Le Harve des Moies",49.419975,-2.539025,"Unknown Name","?? ??","Spring","Low",0,NA,NA,NA,NA
"Le Harve des Moies",49.419975,-2.539025,"Fibre Pile","VS 4b","Spring","Low",0,NA,NA,NA,NA
"Le Harve des Moies",49.419975,-2.539025,"Jimmy Riddle","VD","Spring","Low",0,NA,NA,NA,NA
"Le Harve des Moies",49.419975,-2.539025,"Kartoffelkopf","VS 5a","Spring","Low",0,NA,NA,NA,NA
"Le Harve des Moies",49.419975,-2.539025,"Sod's Law","HS 4b","Spring","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Sea Squirt","D","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Solitude","D","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Solstice","D","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Acteon","HS 4b","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Kittiewake","S","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Goby","S","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Shanny","S","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Bittlestar","HS 4b","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Pebble Mill","E1 5b","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Snakelocks","VS 4c","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Beeatle's Last Stand","HVS 5a","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Wings That Put Stump Into Flight","HVS 5a","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Megrim","D","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"The Weever","VD","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Glasnost","E1 5b","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Girls That Grow Plump In The Night","HVS 5a","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Hoedown","D","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Mulligatorni","VS 5a","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Lasagne","D","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Antipasti","HVS 5a","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Ministrone","E1 5c","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Knash","HVS 5a","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Knorr","HS 4b","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Amassed Ascent","VS 4c","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Soup Of The Day","D","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Parmesan Heave","S","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Ravioli","HS 4a","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Chef Special","VS 4b","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Tagliatelli","HS 4b","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Alphabetti","HS 4b","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Gully)",49.418462,-2.53735,"Spaghetti Junction","HS 4b","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (L'Aiguillion Rougue)",49.418066,-2.537682,"Technicolour Nightmare","S","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (L'Aiguillion Rougue)",49.418066,-2.537682,"Headloss","VS 5a","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (L'Aiguillion Rougue)",49.418066,-2.537682,"Down On The Breadline","S","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (L'Aiguillion Rougue)",49.418066,-2.537682,"Micromaniac","E2 5b","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (L'Aiguillion Rougue)",49.418066,-2.537682,"Taurus","VS 4c","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (L'Aiguillion Rougue)",49.418066,-2.537682,"Antipedes","S","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (L'Aiguillion Rougue)",49.418066,-2.537682,"Equinox","VD","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (L'Aiguillion Rougue)",49.418066,-2.537682,"Equinox Variation","VD","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Smaller Stack)",49.418184,-2.538725,"The Heat of The Night","VS 4c","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Smaller Stack)",49.418184,-2.538725,"The Heat of The Night Direct Start","?? ??","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Smaller Stack)",49.418184,-2.538725,"Driftwood On The Sands Of Time","VS 4c","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Smaller Stack)",49.418184,-2.538725,"Yellow Brick Rhode","E1 5b","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Smaller Stack)",49.418184,-2.538725,"Itsacon","HVS 5a","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Smaller Stack)",49.418184,-2.538725,"Trespass","S","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Smaller Stack)",49.418184,-2.538725,"Brill","S","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Smaller Stack)",49.418184,-2.538725,"Dog Eat Dog","VD","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Smaller Stack)",49.418184,-2.538725,"One For the Vine","VD","Neap","Low",0,NA,NA,NA,NA
"The Pea Stacks (Smaller Stack)",49.418184,-2.538725,"Vagrant","S","Neap","Low",0,NA,NA,NA,NA
"Le Harve L'Eilin d'Colin (West Stack)",49.420427,-2.535022,"Five O'clock Shadow Direct Finish","VS 4c","All","High",3,NA,NA,NA,NA
"Le Harve L'Eilin d'Colin (West Stack)",49.420427,-2.535022,"Five O'clock Shadow","VS 4c","All","High",3,NA,NA,NA,NA
"Le Harve L'Eilin d'Colin (West Stack)",49.420427,-2.535022,"K'tanga","VS 5a","All","High",3,NA,NA,NA,NA
"Le Harve L'Eilin d'Colin (West Stack)",49.420427,-2.535022,"Forgotten Heros","E1 5a","All","High",3,NA,NA,NA,NA
"Le Harve L'Eilin d'Colin (West Stack)",49.420427,-2.535022,"Naughty Buisness","S","All","High",3,NA,NA,NA,NA
"Le Harve L'Eilin d'Colin (West Stack)",49.420427,-2.535022,"The Giant Anteater","VS 5a","All","High",3,NA,NA,NA,NA
"Le Harve L'Eilin d'Colin (West Stack)",49.420427,-2.535022,"Aardvark","S","All","High",3,NA,NA,NA,NA
"Le Harve L'Eilin d'Colin (Floating Slab)",49.420198,-2.534204,"Multi Pitch Funk -Pitch 1","S","Spring","Low",0,NA,NA,NA,NA
"Le Harve L'Eilin d'Colin (Floating Slab)",49.420198,-2.534204,"Multi Pitch Funk -Pitch 2","VS 4b","Spring","Low",0,NA,NA,NA,NA
"Le Harve L'Eilin d'Colin (East Stack)",49.420052,-2.533954,"What A Load Of Shit, But I Got My Sling Back!","VD","All","High",3,NA,NA,NA,NA
"Le Harve L'Eilin d'Colin (East Stack)",49.420052,-2.533954,"Where's My Sling?","VD","All","High",3,NA,NA,NA,NA
"Sea Plane Wall",49.420573,-2.533579,"High Bender Trender","E1","All","Low",0,NA,NA,NA,NA
"Sea Plane Wall",49.420573,-2.533579,"The Good","S","All","Low",0,NA,NA,NA,NA
"Sea Plane Wall",49.420573,-2.533579,"The Bad","HS 4b","All","Low",0,NA,NA,NA,NA
"Sea Plane Wall",49.420573,-2.533579,"The Ugly","S","All","Low",0,NA,NA,NA,NA
"Sea Plane Wall",49.420573,-2.533579,"Toddy's Route","E1 5b","All","Low",0,NA,NA,NA,NA
